"ID","age","race","gender","know","lang","item","response","task"
"47A",70,"White","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"47A",70,"White","male","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"47A",70,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"47A",70,"White","male","Unknowledgeable","Specific","q_cat2",0,"category"
"47A",70,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"47A",70,"White","male","Unknowledgeable","Specific","q_homo1",4,"homogeneity"
"47A",70,"White","male","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"48A",51,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"48A",51,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"48A",51,"White","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"48A",51,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"48A",51,"White","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"48A",51,"White","female","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"48A",51,"White","female","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"48A",51,"White","female","Unknowledgeable","Specific","q_cat1",0,"category"
"48A",51,"White","female","Unknowledgeable","Specific","q_cat2",NA,"category"
"48A",51,"White","female","Unknowledgeable","Specific","q_cat3",1,"category"
"48A",51,"White","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"48A",51,"White","female","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"49A",46,"Asian","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"49A",46,"Asian","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"49A",46,"Asian","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"49A",46,"Asian","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_cat1",0,"category"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_cat2",1,"category"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_cat3",1,"category"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"49A",46,"Asian","female","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"4A",77,"","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"4A",77,"","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"4A",77,"","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"4A",77,"","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"4A",77,"","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"4A",77,"","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"4A",77,"","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"4A",77,"","female","Unknowledgeable","Generic","q_cat1",0,"category"
"4A",77,"","female","Unknowledgeable","Generic","q_cat2",1,"category"
"4A",77,"","female","Unknowledgeable","Generic","q_cat3",1,"category"
"4A",77,"","female","Unknowledgeable","Generic","q_homo1",5,"homogeneity"
"4A",77,"","female","Unknowledgeable","Generic","q_homo2",5,"homogeneity"
"50A",64,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"50A",64,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"50A",64,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"50A",64,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"50A",64,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"50A",64,"White","male","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"50A",64,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"50A",64,"White","male","Unknowledgeable","Generic","q_cat1",0,"category"
"50A",64,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"50A",64,"White","male","Unknowledgeable","Generic","q_cat3",1,"category"
"50A",64,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"50A",64,"White","male","Unknowledgeable","Generic","q_homo2",4,"homogeneity"
"51A",53,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"51A",53,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"51A",53,"White","female","Unknowledgeable","Generic","U_Check1",0,"unknow_check"
"51A",53,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"51A",53,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"51A",53,"White","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"51A",53,"White","female","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"51A",53,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"51A",53,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"51A",53,"White","female","Unknowledgeable","Generic","q_cat3",1,"category"
"51A",53,"White","female","Unknowledgeable","Generic","q_homo1",5,"homogeneity"
"51A",53,"White","female","Unknowledgeable","Generic","q_homo2",4,"homogeneity"
"52A",31,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"52A",31,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"52A",31,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"52A",31,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"52A",31,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"52A",31,"White","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"52A",31,"White","female","Unknowledgeable","Generic","q_flex3",NA,"flexibility"
"52A",31,"White","female","Unknowledgeable","Generic","q_cat1",NA,"category"
"52A",31,"White","female","Unknowledgeable","Generic","q_cat2",0,"category"
"52A",31,"White","female","Unknowledgeable","Generic","q_cat3",0,"category"
"52A",31,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"52A",31,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"53A",36,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"53A",36,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"53A",36,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"53A",36,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"53A",36,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"53A",36,"White","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"53A",36,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"53A",36,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"53A",36,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"53A",36,"White","female","Unknowledgeable","Generic","q_cat3",0,"category"
"53A",36,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"53A",36,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"54A",39,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"54A",39,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"54A",39,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"54A",39,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"54A",39,"White","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"54A",39,"White","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"54A",39,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"54A",39,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"54A",39,"White","male","Unknowledgeable","Specific","q_cat2",1,"category"
"54A",39,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"54A",39,"White","male","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"54A",39,"White","male","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"55A",35,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"55A",35,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"55A",35,"White","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"55A",35,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"55A",35,"White","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"55A",35,"White","female","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"55A",35,"White","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"55A",35,"White","female","Unknowledgeable","Specific","q_cat1",0,"category"
"55A",35,"White","female","Unknowledgeable","Specific","q_cat2",1,"category"
"55A",35,"White","female","Unknowledgeable","Specific","q_cat3",0,"category"
"55A",35,"White","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"55A",35,"White","female","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"56A",47,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"56A",47,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"56A",47,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"56A",47,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"56A",47,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"56A",47,"White","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"56A",47,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"56A",47,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"56A",47,"White","male","Knowledgeable","Specific","q_cat2",0,"category"
"56A",47,"White","male","Knowledgeable","Specific","q_cat3",0,"category"
"56A",47,"White","male","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"56A",47,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"57A",67,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"57A",67,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"57A",67,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"57A",67,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"57A",67,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"57A",67,"White","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"57A",67,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"57A",67,"White","male","Unknowledgeable","Generic","q_cat1",NA,"category"
"57A",67,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"57A",67,"White","male","Unknowledgeable","Generic","q_cat3",1,"category"
"57A",67,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"57A",67,"White","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"58A",38,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"58A",38,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"58A",38,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"58A",38,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"58A",38,"White","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"58A",38,"White","male","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"58A",38,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"58A",38,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"58A",38,"White","male","Unknowledgeable","Specific","q_cat2",1,"category"
"58A",38,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"58A",38,"White","male","Unknowledgeable","Specific","q_homo1",1,"homogeneity"
"58A",38,"White","male","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"59A",33,"","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"59A",33,"","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"59A",33,"","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"59A",33,"","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"59A",33,"","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"59A",33,"","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"59A",33,"","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"59A",33,"","male","Knowledgeable","Specific","q_cat1",0,"category"
"59A",33,"","male","Knowledgeable","Specific","q_cat2",1,"category"
"59A",33,"","male","Knowledgeable","Specific","q_cat3",1,"category"
"59A",33,"","male","Knowledgeable","Specific","q_homo1",NA,"homogeneity"
"59A",33,"","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"5A",64,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"5A",64,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"5A",64,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"5A",64,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"5A",64,"White","male","Knowledgeable","Specific","q_flex1",1,"flexibility"
"5A",64,"White","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"5A",64,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"5A",64,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"5A",64,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"5A",64,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"5A",64,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"5A",64,"White","male","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"60A",33,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"60A",33,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"60A",33,"White","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"60A",33,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"60A",33,"White","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"60A",33,"White","female","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"60A",33,"White","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"60A",33,"White","female","Unknowledgeable","Specific","q_cat1",0,"category"
"60A",33,"White","female","Unknowledgeable","Specific","q_cat2",1,"category"
"60A",33,"White","female","Unknowledgeable","Specific","q_cat3",1,"category"
"60A",33,"White","female","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"60A",33,"White","female","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"61A",29,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"61A",29,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"61A",29,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"61A",29,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"61A",29,"White","female","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"61A",29,"White","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"61A",29,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"61A",29,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"61A",29,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"61A",29,"White","female","Unknowledgeable","Generic","q_cat3",1,"category"
"61A",29,"White","female","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"61A",29,"White","female","Unknowledgeable","Generic","q_homo2",4,"homogeneity"
"62A",34,"Black or African American","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"62A",34,"Black or African American","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"62A",34,"Black or African American","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"62A",34,"Black or African American","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_flex1",1,"flexibility"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_flex2",1,"flexibility"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_flex3",1,"flexibility"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_cat1",0,"category"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_cat2",1,"category"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_cat3",1,"category"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"62A",34,"Black or African American","female","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"63A",36,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"63A",36,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"63A",36,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"63A",36,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"63A",36,"White","male","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"63A",36,"White","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"63A",36,"White","male","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"63A",36,"White","male","Unknowledgeable","Generic","q_cat1",0,"category"
"63A",36,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"63A",36,"White","male","Unknowledgeable","Generic","q_cat3",0,"category"
"63A",36,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"63A",36,"White","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"64A",25,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"64A",25,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"64A",25,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"64A",25,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"64A",25,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"64A",25,"White","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"64A",25,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"64A",25,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"64A",25,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"64A",25,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"64A",25,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"64A",25,"White","male","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"65A",60,"Black or African American","female","Knowledgeable","Generic","K_Check1",0,"know_check"
"65A",60,"Black or African American","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"65A",60,"Black or African American","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"65A",60,"Black or African American","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_flex1",1,"flexibility"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_flex2",1,"flexibility"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_flex3",1,"flexibility"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_cat1",NA,"category"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_cat2",1,"category"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_cat3",1,"category"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_homo1",NA,"homogeneity"
"65A",60,"Black or African American","female","Knowledgeable","Generic","q_homo2",NA,"homogeneity"
"66A",38,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"66A",38,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"66A",38,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"66A",38,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"66A",38,"White","male","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"66A",38,"White","male","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"66A",38,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"66A",38,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"66A",38,"White","male","Unknowledgeable","Specific","q_cat2",1,"category"
"66A",38,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"66A",38,"White","male","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"66A",38,"White","male","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"67A",36,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"67A",36,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"67A",36,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"67A",36,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"67A",36,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"67A",36,"White","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"67A",36,"White","male","Knowledgeable","Specific","q_flex3",1,"flexibility"
"67A",36,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"67A",36,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"67A",36,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"67A",36,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"67A",36,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"68A",31,"Asian","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"68A",31,"Asian","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"68A",31,"Asian","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"68A",31,"Asian","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_cat1",0,"category"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_cat2",0,"category"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_cat3",0,"category"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"68A",31,"Asian","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_cat1",0,"category"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_cat2",1,"category"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_cat3",0,"category"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_homo1",NA,"homogeneity"
"69A",21,"Black or African American","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"6A",40,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"6A",40,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"6A",40,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"6A",40,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"6A",40,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"6A",40,"White","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"6A",40,"White","female","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"6A",40,"White","female","Unknowledgeable","Generic","q_cat1",1,"category"
"6A",40,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"6A",40,"White","female","Unknowledgeable","Generic","q_cat3",1,"category"
"6A",40,"White","female","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"6A",40,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"70A",52,"White","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"70A",52,"White","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"70A",52,"White","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"70A",52,"White","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"70A",52,"White","female","Knowledgeable","Generic","q_flex1",1,"flexibility"
"70A",52,"White","female","Knowledgeable","Generic","q_flex2",1,"flexibility"
"70A",52,"White","female","Knowledgeable","Generic","q_flex3",1,"flexibility"
"70A",52,"White","female","Knowledgeable","Generic","q_cat1",0,"category"
"70A",52,"White","female","Knowledgeable","Generic","q_cat2",1,"category"
"70A",52,"White","female","Knowledgeable","Generic","q_cat3",1,"category"
"70A",52,"White","female","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"70A",52,"White","female","Knowledgeable","Generic","q_homo2",4,"homogeneity"
"71A",43,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"71A",43,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"71A",43,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"71A",43,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"71A",43,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"71A",43,"White","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"71A",43,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"71A",43,"White","female","Unknowledgeable","Generic","q_cat1",1,"category"
"71A",43,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"71A",43,"White","female","Unknowledgeable","Generic","q_cat3",1,"category"
"71A",43,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"71A",43,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"72A",24,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"72A",24,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"72A",24,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"72A",24,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"72A",24,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"72A",24,"White","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"72A",24,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"72A",24,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"72A",24,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"72A",24,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"72A",24,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"72A",24,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"73A",22,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"73A",22,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"73A",22,"White","female","Unknowledgeable","Generic","U_Check1",0,"unknow_check"
"73A",22,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"73A",22,"White","female","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"73A",22,"White","female","Unknowledgeable","Generic","q_flex2",NA,"flexibility"
"73A",22,"White","female","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"73A",22,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"73A",22,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"73A",22,"White","female","Unknowledgeable","Generic","q_cat3",0,"category"
"73A",22,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"73A",22,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"74A",39,"Asian","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"74A",39,"Asian","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"74A",39,"Asian","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"74A",39,"Asian","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
